open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1695859200000,1598.63000000,1607.55000000,1598.14000000,1603.50000000,11455.49330000,1695862799999,18362525.35856700,21377,6566.85630000,10525703.91410800,0
1695862800000,1603.50000000,1607.75000000,1598.55000000,1607.57000000,7330.49700000,1695866399999,11751946.91129900,14910,3347.95960000,5367308.90169100,0
1695866400000,1607.58000000,1615.59000000,1605.82000000,1606.39000000,34144.73570000,1695869999999,54982108.52116000,30859,16762.08920000,27003401.47535400,0
1695870000000,1606.39000000,1606.95000000,1603.63000000,1606.35000000,3963.89100000,1695873599999,6362488.72890200,12123,1999.16570000,3208869.07201200,0
1695873600000,1606.36000000,1610.95000000,1604.61000000,1609.87000000,3886.86280000,1695877199999,6249040.25239100,10780,2162.31320000,3476407.90070900,0
1695877200000,1609.86000000,1615.00000000,1607.43000000,1613.89000000,6924.08830000,1695880799999,11158138.32706600,15799,3910.29610000,6302150.13598500,0
1695880800000,1613.90000000,1619.42000000,1609.39000000,1617.42000000,10100.32240000,1695884399999,16299339.60324200,18738,5037.34810000,8130824.14043200,0
1695884400000,1617.42000000,1621.93000000,1616.72000000,1619.35000000,8427.69630000,1695887999999,13644602.18671000,17216,3833.34230000,6206051.80946600,0
1695888000000,1619.35000000,1620.50000000,1614.47000000,1617.32000000,7261.28520000,1695891599999,11745518.30108700,15503,2923.80350000,4728743.11556100,0
1695891600000,1617.32000000,1622.01000000,1617.01000000,1619.55000000,6882.11160000,1695895199999,11144772.93152300,15537,2979.56560000,4824856.71679600,0
1695895200000,1619.56000000,1637.76000000,1619.11000000,1631.99000000,29549.02030000,1695898799999,48152395.31240900,41621,14645.98310000,23864350.76461800,0
1695898800000,1631.99000000,1634.00000000,1621.15000000,1623.70000000,10587.00220000,1695902399999,17221548.73454700,23398,4332.87010000,7048342.37555700,0
1695902400000,1623.71000000,1628.26000000,1621.31000000,1622.42000000,8618.21620000,1695905999999,13998366.98637000,18738,3254.88990000,5287029.18275800,0
1695906000000,1622.42000000,1629.60000000,1622.14000000,1629.32000000,9169.02430000,1695909599999,14907568.52835600,22675,3884.10100000,6314926.02606800,0
1695909600000,1629.31000000,1648.00000000,1626.85000000,1639.53000000,36095.09030000,1695913199999,59147092.16764800,55432,19344.51120000,31699178.14743000,0
1695913200000,1639.53000000,1654.37000000,1636.80000000,1652.58000000,25282.10510000,1695916799999,41575754.86147000,45089,14949.91830000,24584815.99411300,0
1695916800000,1652.57000000,1668.21000000,1652.14000000,1655.74000000,48043.71320000,1695920399999,79757249.21443000,60147,21119.57130000,35051643.05759100,0
1695920400000,1655.74000000,1663.36000000,1655.74000000,1660.94000000,12425.44530000,1695923999999,20628310.49572600,21280,5826.78750000,9672827.18993400,0
1695924000000,1660.94000000,1665.99000000,1645.24000000,1650.52000000,15064.37420000,1695927599999,24943395.49044000,28368,6716.89220000,11125702.66179400,0
1695927600000,1650.52000000,1659.81000000,1648.30000000,1658.30000000,11904.74920000,1695931199999,19700229.77218900,21726,6496.11850000,10750753.80492100,0
1695931200000,1658.31000000,1661.23000000,1653.75000000,1656.30000000,6334.19780000,1695934799999,10500735.83764600,14478,2655.12420000,4402429.85473900,0
1695934800000,1656.29000000,1657.67000000,1643.51000000,1650.33000000,8515.90130000,1695938399999,14039241.71190900,19306,3880.74410000,6396397.06843000,0
1695938400000,1650.33000000,1653.20000000,1648.44000000,1650.27000000,4494.45390000,1695941999999,7420393.67362600,11719,1921.60120000,3172741.16522100,0
1695942000000,1650.27000000,1655.13000000,1649.82000000,1652.99000000,4949.42460000,1695945599999,8180966.38798500,11006,2765.16970000,4570835.00184100,0
1695945600000,1653.00000000,1658.42000000,1650.00000000,1653.75000000,10677.09380000,1695949199999,17661763.09334700,18192,5358.45810000,8864637.50213200,0
1695949200000,1653.74000000,1656.90000000,1650.32000000,1656.02000000,7574.11580000,1695952799999,12528715.80774400,15054,3569.15930000,5903913.97161400,0
1695952800000,1656.03000000,1658.70000000,1650.28000000,1650.81000000,10603.85770000,1695956399999,17541299.70319400,17010,3172.58030000,5247663.11710900,0
1695956400000,1650.81000000,1652.84000000,1648.37000000,1651.62000000,5044.11290000,1695959999999,8326542.09856600,13655,2171.63910000,3584515.50627300,0
1695960000000,1651.61000000,1654.64000000,1648.89000000,1654.38000000,5294.09440000,1695963599999,8743155.60701500,11832,2353.06770000,3886162.84827700,0
